"Barcode","Genes"
"s_008um_00395_00162-1","GREM1"
"s_008um_00423_00536-1","GREM1"
"s_008um_00291_00376-1","GREM1"
"s_008um_00106_00471-1","GREM1"
"s_008um_00113_00476-1","GREM1"
"s_008um_00039_00424-1","GREM1"
"s_008um_00199_00104-1","GREM1"
"s_008um_00146_00378-1","GREM1"
"s_008um_00343_00231-1","GREM1"
"s_008um_00337_00392-1","GREM1"
"s_008um_00476_00498-1","GREM1"
"s_008um_00366_00204-1","GREM1"
"s_008um_00306_00454-1","GREM1"
"s_008um_00435_00175-1","GREM1"
"s_008um_00397_00123-1","GREM1"
"s_008um_00253_00400-1","GREM1"
"s_008um_00203_00361-1","GREM1"
"s_008um_00053_00351-1","GREM1"
"s_008um_00416_00427-1","GREM1"
"s_008um_00107_00472-1","GREM1"
"s_008um_00394_00472-1","GREM1"
"s_008um_00369_00411-1","GREM1"
"s_008um_00237_00081-1","GREM1"
"s_008um_00000_00493-1","GREM1"
"s_008um_00182_00319-1","GREM1"
"s_008um_00392_00230-1","GREM1"
"s_008um_00374_00462-1","GREM1"
"s_008um_00431_00316-1","GREM1"
"s_008um_00236_00378-1","GREM1"
"s_008um_00263_00366-1","GREM1"
"s_008um_00172_00324-1","GREM1"
"s_008um_00129_00454-1","GREM1"
"s_008um_00327_00102-1","GREM1"
"s_008um_00201_00375-1","GREM1"
"s_008um_00348_00425-1","GREM1"
"s_008um_00024_00488-1","GREM1"
"s_008um_00412_00337-1","GREM1"
"s_008um_00190_00267-1","GREM1"
"s_008um_00325_00455-1","GREM1"
"s_008um_00365_00361-1","GREM1"
"s_008um_00355_00351-1","GREM1"
"s_008um_00171_00354-1","GREM1"
"s_008um_00210_00333-1","GREM1"
"s_008um_00185_00105-1","GREM1"
"s_008um_00377_00332-1","GREM1"
"s_008um_00395_00539-1","GREM1"
"s_008um_00134_00175-1","GREM1"
"s_008um_00327_00148-1","GREM1"
"s_008um_00201_00412-1","GREM1"
"s_008um_00358_00376-1","GREM1"
"s_008um_00326_00099-1","GREM1"
"s_008um_00378_00285-1","GREM1"
"s_008um_00140_00312-1","GREM1"
"s_008um_00222_00365-1","GREM1"
"s_008um_00162_00412-1","GREM1"
"s_008um_00390_00159-1","GREM1"
"s_008um_00669_00790-1","GREM1"
"s_008um_00402_00316-1","GREM1"
"s_008um_00288_00360-1","GREM1"
"s_008um_00247_00384-1","GREM1"
"s_008um_00359_00076-1","GREM1"
"s_008um_00387_00540-1","GREM1"
"s_008um_00175_00409-1","GREM1"
"s_008um_00125_00290-1","GREM1"
"s_008um_00363_00215-1","GREM1"
"s_008um_00037_00489-1","GREM1"
"s_008um_00196_00277-1","GREM1"
"s_008um_00268_00409-1","GREM1"
"s_008um_00325_00180-1","GREM1"
"s_008um_00345_00384-1","GREM1"
"s_008um_00237_00410-1","GREM1"
"s_008um_00100_00252-1","GREM1"
"s_008um_00342_00338-1","GREM1"
"s_008um_00357_00369-1","GREM1"
"s_008um_00353_00259-1","GREM1"
"s_008um_00342_00407-1","GREM1"
"s_008um_00380_00148-1","GREM1"
"s_008um_00324_00455-1","GREM1"
"s_008um_00627_00266-1","GREM1"
"s_008um_00173_00311-1","GREM1"
"s_008um_00101_00254-1","GREM1"
"s_008um_00099_00402-1","GREM1"
"s_008um_00132_00179-1","GREM1"
"s_008um_00137_00464-1","GREM1"
"s_008um_00272_00416-1","GREM1"
"s_008um_00453_00155-1","GREM1"
"s_008um_00615_00558-1","GREM1"
"s_008um_00170_00454-1","GREM1"
"s_008um_00423_00279-1","GREM1"
"s_008um_00174_00259-1","GREM1"
"s_008um_00359_00090-1","GREM1"
"s_008um_00225_00403-1","GREM1"
"s_008um_00099_00481-1","GREM1"
"s_008um_00213_00378-1","GREM1"
"s_008um_00446_00312-1","GREM1"
"s_008um_00453_00494-1","GREM1"
"s_008um_00187_00306-1","GREM1"
"s_008um_00343_00419-1","GREM1"
"s_008um_00410_00349-1","GREM1"
"s_008um_00203_00446-1","GREM1"
"s_008um_00271_00062-1","GREM1"
"s_008um_00701_00722-1","GREM1"
"s_008um_00329_00410-1","GREM1"
"s_008um_00166_00458-1","GREM1"
"s_008um_00422_00423-1","GREM1"
"s_008um_00328_00110-1","GREM1"
"s_008um_00349_00715-1","GREM1"
"s_008um_00255_00378-1","GREM1"
"s_008um_00271_00402-1","GREM1"
"s_008um_00164_00256-1","GREM1"
"s_008um_00164_00352-1","GREM1"
"s_008um_00360_00464-1","GREM1"
"s_008um_00246_00407-1","GREM1"
"s_008um_00414_00298-1","GREM1"
"s_008um_00221_00346-1","GREM1"
"s_008um_00392_00188-1","GREM1"
"s_008um_00413_00156-1","GREM1"
"s_008um_00295_00076-1","GREM1"
"s_008um_00192_00089-1","GREM1"
"s_008um_00166_00088-1","GREM1"
"s_008um_00305_00835-1","GREM1"
"s_008um_00209_00310-1","GREM1"
"s_008um_00623_00602-1","GREM1"
"s_008um_00209_00454-1","GREM1"
"s_008um_00252_00363-1","GREM1"
"s_008um_00282_00452-1","GREM1"
"s_008um_00340_00405-1","GREM1"
"s_008um_00454_00477-1","GREM1"
"s_008um_00355_00300-1","GREM1"
"s_008um_00475_00499-1","GREM1"
"s_008um_00444_00169-1","GREM1"
"s_008um_00226_00374-1","GREM1"
"s_008um_00256_00378-1","GREM1"
"s_008um_00327_00689-1","GREM1"
"s_008um_00161_00400-1","GREM1"
"s_008um_00361_00421-1","GREM1"
"s_008um_00279_00376-1","GREM1"
"s_008um_00193_00372-1","GREM1"
"s_008um_00420_00110-1","GREM1"
"s_008um_00406_00382-1","GREM1"
"s_008um_00191_00319-1","GREM1"
"s_008um_00189_00121-1","GREM1"
"s_008um_00209_00326-1","GREM1"
"s_008um_00438_00471-1","GREM1"
"s_008um_00275_00413-1","GREM1"
"s_008um_00422_00258-1","GREM1"
"s_008um_00267_00429-1","GREM1"
"s_008um_00327_00111-1","GREM1"
"s_008um_00179_00073-1","GREM1"
"s_008um_00409_00293-1","GREM1"
"s_008um_00222_00367-1","GREM1"
"s_008um_00274_00824-1","GREM1"
"s_008um_00382_00114-1","GREM1"
"s_008um_00403_00472-1","GREM1"
"s_008um_00395_00143-1","GREM1"
"s_008um_00395_00223-1","GREM1"
"s_008um_00453_00489-1","GREM1"
"s_008um_00173_00161-1","GREM1"
"s_008um_00301_00400-1","GREM1"
"s_008um_00054_00311-1","GREM1"
"s_008um_00325_00317-1","GREM1"
"s_008um_00242_00036-1","GREM1"
"s_008um_00452_00490-1","GREM1"
"s_008um_00116_00476-1","GREM1"
"s_008um_00061_00306-1","GREM1"
"s_008um_00329_00184-1","GREM1"
"s_008um_00251_00393-1","GREM1"
"s_008um_00284_00368-1","GREM1"
"s_008um_00303_00391-1","GREM1"
"s_008um_00515_00517-1","GREM1"
"s_008um_00460_00486-1","GREM1"
"s_008um_00356_00081-1","GREM1"
"s_008um_00410_00317-1","GREM1"
"s_008um_00190_00119-1","GREM1"
"s_008um_00529_00243-1","GREM1"
"s_008um_00403_00476-1","GREM1"
"s_008um_00318_00099-1","GREM1"
"s_008um_00263_00370-1","GREM1"
"s_008um_00407_00139-1","GREM1"
"s_008um_00472_00100-1","GREM1"
"s_008um_00339_00409-1","GREM1"
"s_008um_00418_00344-1","GREM1"
"s_008um_00350_00360-1","GREM1"
"s_008um_00411_00232-1","GREM1"
"s_008um_00430_00189-1","GREM1"
"s_008um_00242_00370-1","GREM1"
"s_008um_00123_00188-1","GREM1"
"s_008um_00362_00343-1","GREM1"
"s_008um_00164_00211-1","GREM1"
"s_008um_00204_00110-1","GREM1"
"s_008um_00132_00180-1","GREM1"
"s_008um_00416_00160-1","GREM1"
"s_008um_00246_00371-1","GREM1"
"s_008um_00341_00356-1","GREM1"
"s_008um_00078_00476-1","GREM1"
"s_008um_00452_00193-1","GREM1"
"s_008um_00704_00562-1","GREM1"
"s_008um_00233_00330-1","GREM1"
"s_008um_00336_00401-1","GREM1"
"s_008um_00336_00075-1","GREM1"
"s_008um_00272_00446-1","GREM1"
"s_008um_00568_00754-1","GREM1"
"s_008um_00341_00084-1","GREM1"
"s_008um_00231_00145-1","GREM1"
"s_008um_00295_00457-1","GREM1"
"s_008um_00360_00114-1","GREM1"
"s_008um_00157_00183-1","GREM1"
"s_008um_00223_00371-1","GREM1"
"s_008um_00137_00468-1","GREM1"
"s_008um_00051_00371-1","GREM1"
"s_008um_00259_00451-1","GREM1"
"s_008um_00133_00408-1","GREM1"
"s_008um_00388_00224-1","GREM1"
"s_008um_00160_00238-1","GREM1"
"s_008um_00176_00245-1","GREM1"
"s_008um_00189_00122-1","GREM1"
"s_008um_00390_00086-1","GREM1"
"s_008um_00350_00106-1","GREM1"
"s_008um_00297_00364-1","GREM1"
"s_008um_00211_00071-1","GREM1"
"s_008um_00341_00359-1","GREM1"
"s_008um_00357_00340-1","GREM1"
"s_008um_00425_00217-1","GREM1"
"s_008um_00147_00470-1","GREM1"
"s_008um_00403_00342-1","GREM1"
"s_008um_00264_00369-1","GREM1"
"s_008um_00291_00427-1","GREM1"
"s_008um_00183_00299-1","GREM1"
"s_008um_00283_00046-1","GREM1"
"s_008um_00193_00120-1","GREM1"
"s_008um_00034_00440-1","GREM1"
"s_008um_00228_00125-1","GREM1"
"s_008um_00752_00512-1","GREM1"
"s_008um_00418_00357-1","GREM1"
"s_008um_00344_00232-1","GREM1"
"s_008um_00280_00064-1","GREM1"
"s_008um_00405_00412-1","GREM1"
"s_008um_00648_00781-1","GREM1"
"s_008um_00305_00366-1","GREM1"
"s_008um_00430_00132-1","GREM1"
"s_008um_00009_00081-1","GREM1"
"s_008um_00322_00428-1","GREM1"
"s_008um_00207_00313-1","GREM1"
"s_008um_00474_00498-1","GREM1"
"s_008um_00227_00358-1","GREM1"
"s_008um_00226_00109-1","GREM1"
"s_008um_00394_00337-1","GREM1"
"s_008um_00364_00130-1","GREM1"
"s_008um_00134_00324-1","GREM1"
"s_008um_00311_00102-1","GREM1"
"s_008um_00405_00226-1","GREM1"
"s_008um_00138_00472-1","GREM1"
"s_008um_00512_00518-1","GREM1"
"s_008um_00457_00157-1","GREM1"
"s_008um_00346_00434-1","GREM1"
"s_008um_00173_00455-1","GREM1"
"s_008um_00128_00387-1","GREM1"
"s_008um_00366_00769-1","GREM1"
"s_008um_00374_00440-1","GREM1"
"s_008um_00066_00266-1","GREM1"
"s_008um_00365_00326-1","GREM1"
"s_008um_00280_00452-1","GREM1"
"s_008um_00136_00288-1","GREM1"
"s_008um_00180_00360-1","GREM1"
"s_008um_00099_00483-1","GREM1"
"s_008um_00384_00313-1","GREM1"
"s_008um_00431_00561-1","GREM1"
"s_008um_00353_00369-1","GREM1"
"s_008um_00305_00102-1","GREM1"
"s_008um_00173_00230-1","GREM1"
"s_008um_00012_00375-1","GREM1"
"s_008um_00165_00145-1","GREM1"
"s_008um_00357_00283-1","GREM1"
"s_008um_00482_00504-1","GREM1"
"s_008um_00074_00149-1","GREM1"
"s_008um_00211_00418-1","GREM1"
"s_008um_00340_00010-1","GREM1"
"s_008um_00183_00206-1","GREM1"
"s_008um_00413_00538-1","GREM1"
"s_008um_00289_00375-1","GREM1"
"s_008um_00209_00312-1","GREM1"
"s_008um_00267_00407-1","GREM1"
"s_008um_00317_00455-1","GREM1"
"s_008um_00193_00289-1","GREM1"
"s_008um_00240_00389-1","GREM1"
"s_008um_00399_00473-1","GREM1"
"s_008um_00265_00411-1","GREM1"
"s_008um_00315_00392-1","GREM1"
"s_008um_00098_00480-1","GREM1"
"s_008um_00276_00440-1","GREM1"
"s_008um_00370_00114-1","GREM1"
"s_008um_00344_00371-1","GREM1"
"s_008um_00055_00315-1","GREM1"
"s_008um_00067_00354-1","GREM1"
"s_008um_00377_00282-1","GREM1"
"s_008um_00362_00372-1","GREM1"
"s_008um_00419_00160-1","GREM1"
"s_008um_00429_00220-1","GREM1"
"s_008um_00152_00365-1","GREM1"
"s_008um_00399_00543-1","GREM1"
"s_008um_00246_00450-1","GREM1"
"s_008um_00216_00410-1","GREM1"
"s_008um_00466_00491-1","GREM1"
"s_008um_00163_00347-1","GREM1"
"s_008um_00187_00327-1","GREM1"
"s_008um_00424_00252-1","GREM1"
"s_008um_00117_00256-1","GREM1"
"s_008um_00393_00415-1","GREM1"
"s_008um_00221_00409-1","GREM1"
"s_008um_00341_00198-1","GREM1"
"s_008um_00352_00366-1","GREM1"
"s_008um_00256_00119-1","GREM1"
"s_008um_00247_00449-1","GREM1"
"s_008um_00427_00333-1","GREM1"
"s_008um_00386_00537-1","GREM1"
"s_008um_00204_00356-1","GREM1"
"s_008um_00488_00224-1","GREM1"
"s_008um_00085_00292-1","GREM1"
"s_008um_00453_00529-1","GREM1"
"s_008um_00128_00472-1","GREM1"
"s_008um_00336_00415-1","GREM1"
"s_008um_00440_00311-1","GREM1"
"s_008um_00413_00440-1","GREM1"
"s_008um_00231_00113-1","GREM1"
"s_008um_00419_00231-1","GREM1"
"s_008um_00250_00114-1","GREM1"
"s_008um_00422_00319-1","GREM1"
"s_008um_00269_00448-1","GREM1"
"s_008um_00493_00225-1","GREM1"
"s_008um_00349_00299-1","GREM1"
"s_008um_00409_00322-1","GREM1"
"s_008um_00405_00253-1","GREM1"
"s_008um_00002_00494-1","GREM1"
"s_008um_00110_00301-1","GREM1"
"s_008um_00143_00301-1","GREM1"
"s_008um_00396_00441-1","GREM1"
"s_008um_00213_00112-1","GREM1"
"s_008um_00248_00318-1","GREM1"
"s_008um_00083_00425-1","GREM1"
"s_008um_00050_00768-1","GREM1"
"s_008um_00116_00311-1","GREM1"
"s_008um_00426_00114-1","GREM1"
"s_008um_00500_00514-1","GREM1"
"s_008um_00140_00321-1","GREM1"
"s_008um_00207_00368-1","GREM1"
"s_008um_00445_00358-1","GREM1"
"s_008um_00411_00434-1","GREM1"
"s_008um_00265_00427-1","GREM1"
"s_008um_00249_00401-1","GREM1"
"s_008um_00370_00133-1","GREM1"
"s_008um_00087_00406-1","GREM1"
"s_008um_00158_00422-1","GREM1"
"s_008um_00136_00381-1","GREM1"
"s_008um_00390_00177-1","GREM1"
"s_008um_00206_00071-1","GREM1"
"s_008um_00178_00287-1","GREM1"
"s_008um_00170_00072-1","GREM1"
"s_008um_00346_00337-1","GREM1"
"s_008um_00158_00263-1","GREM1"
"s_008um_00168_00454-1","GREM1"
"s_008um_00176_00452-1","GREM1"
"s_008um_00176_00071-1","GREM1"
"s_008um_00200_00109-1","GREM1"
"s_008um_00437_00131-1","GREM1"
"s_008um_00251_00403-1","GREM1"
"s_008um_00068_00476-1","GREM1"
"s_008um_00269_00392-1","GREM1"
"s_008um_00046_00304-1","GREM1"
"s_008um_00212_00371-1","GREM1"
"s_008um_00379_00278-1","GREM1"
"s_008um_00317_00389-1","GREM1"
"s_008um_00188_00325-1","GREM1"
"s_008um_00414_00187-1","GREM1"
"s_008um_00423_00268-1","GREM1"
"s_008um_00255_00362-1","GREM1"
"s_008um_00345_00371-1","GREM1"
"s_008um_00403_00328-1","GREM1"
"s_008um_00233_00372-1","GREM1"
"s_008um_00252_00418-1","GREM1"
"s_008um_00203_00376-1","GREM1"
"s_008um_00303_00369-1","GREM1"
"s_008um_00333_00078-1","GREM1"
"s_008um_00411_00203-1","GREM1"
"s_008um_00415_00384-1","GREM1"
"s_008um_00200_00409-1","GREM1"
"s_008um_00398_00069-1","GREM1"
"s_008um_00420_00326-1","GREM1"
"s_008um_00070_00221-1","GREM1"
"s_008um_00383_00462-1","GREM1"
"s_008um_00420_00372-1","GREM1"
"s_008um_00084_00481-1","GREM1"
"s_008um_00231_00370-1","GREM1"
"s_008um_00375_00301-1","GREM1"
"s_008um_00138_00287-1","GREM1"
"s_008um_00351_00298-1","GREM1"
"s_008um_00247_00327-1","GREM1"
"s_008um_00101_00151-1","GREM1"
"s_008um_00199_00419-1","GREM1"
"s_008um_00349_00103-1","GREM1"
"s_008um_00362_00441-1","GREM1"
"s_008um_00376_00446-1","GREM1"
"s_008um_00193_00764-1","GREM1"
"s_008um_00404_00440-1","GREM1"
"s_008um_00278_00148-1","GREM1"
"s_008um_00307_00436-1","GREM1"
"s_008um_00431_00463-1","GREM1"
"s_008um_00264_00454-1","GREM1"
"s_008um_00185_00122-1","GREM1"
"s_008um_00216_00375-1","GREM1"
"s_008um_00190_00311-1","GREM1"
"s_008um_00241_00445-1","GREM1"
"s_008um_00365_00408-1","GREM1"
"s_008um_00020_00818-1","GREM1"
"s_008um_00194_00091-1","GREM1"
"s_008um_00450_00162-1","GREM1"
"s_008um_00468_00169-1","GREM1"
"s_008um_00224_00384-1","GREM1"
"s_008um_00183_00055-1","GREM1"
"s_008um_00300_00396-1","GREM1"
"s_008um_00208_00102-1","GREM1"
"s_008um_00364_00388-1","GREM1"
"s_008um_00175_00260-1","GREM1"
"s_008um_00377_00291-1","GREM1"
"s_008um_00341_00127-1","GREM1"
"s_008um_00464_00173-1","GREM1"
"s_008um_00210_00323-1","GREM1"
"s_008um_00226_00059-1","GREM1"
"s_008um_00402_00432-1","GREM1"
"s_008um_00220_00345-1","GREM1"
"s_008um_00142_00189-1","GREM1"
"s_008um_00651_00626-1","GREM1"
"s_008um_00222_00306-1","GREM1"
"s_008um_00352_00380-1","GREM1"
"s_008um_00375_00428-1","GREM1"
"s_008um_00434_00469-1","GREM1"
"s_008um_00261_00449-1","GREM1"
"s_008um_00166_00265-1","GREM1"
"s_008um_00386_00085-1","GREM1"
"s_008um_00233_00424-1","GREM1"
"s_008um_00292_00451-1","GREM1"
"s_008um_00149_00139-1","GREM1"
"s_008um_00396_00077-1","GREM1"
"s_008um_00083_00262-1","GREM1"
"s_008um_00435_00219-1","GREM1"
"s_008um_00361_00348-1","GREM1"
"s_008um_00367_00121-1","GREM1"
"s_008um_00300_00151-1","GREM1"
"s_008um_00473_00501-1","GREM1"
"s_008um_00328_00111-1","GREM1"
"s_008um_00590_00122-1","GREM1"
"s_008um_00364_00572-1","GREM1"
"s_008um_00197_00098-1","GREM1"
"s_008um_00163_00141-1","GREM1"
"s_008um_00391_00219-1","GREM1"
"s_008um_00345_00243-1","GREM1"
"s_008um_00135_00188-1","GREM1"
"s_008um_00389_00200-1","GREM1"
"s_008um_00370_00560-1","GREM1"
"s_008um_00377_00120-1","GREM1"
"s_008um_00285_00423-1","GREM1"
"s_008um_00132_00163-1","GREM1"
"s_008um_00314_00460-1","GREM1"
"s_008um_00068_00424-1","GREM1"
"s_008um_00409_00315-1","GREM1"
"s_008um_00196_00112-1","GREM1"
"s_008um_00323_00140-1","GREM1"
"s_008um_00425_00340-1","GREM1"
"s_008um_00752_00503-1","GREM1"
"s_008um_00330_00089-1","GREM1"
"s_008um_00295_00350-1","GREM1"
"s_008um_00134_00403-1","GREM1"
"s_008um_00309_00439-1","GREM1"
"s_008um_00242_00361-1","GREM1"
"s_008um_00325_00398-1","GREM1"
"s_008um_00064_00357-1","GREM1"
"s_008um_00243_00365-1","GREM1"
"s_008um_00408_00135-1","GREM1"
"s_008um_00265_00393-1","GREM1"
"s_008um_00422_00351-1","GREM1"
"s_008um_00060_00259-1","GREM1"
"s_008um_00134_00471-1","GREM1"
"s_008um_00309_00355-1","GREM1"
"s_008um_00440_00344-1","GREM1"
"s_008um_00341_00086-1","GREM1"
"s_008um_00347_00137-1","GREM1"
"s_008um_00173_00135-1","GREM1"
"s_008um_00402_00247-1","GREM1"
"s_008um_00151_00000-1","GREM1"
"s_008um_00112_00476-1","GREM1"
"s_008um_00170_00256-1","GREM1"
"s_008um_00329_00101-1","GREM1"
"s_008um_00618_00627-1","GREM1"
"s_008um_00145_00318-1","GREM1"
"s_008um_00280_00397-1","GREM1"
"s_008um_00038_00477-1","GREM1"
"s_008um_00444_00481-1","GREM1"
"s_008um_00414_00220-1","GREM1"
"s_008um_00191_00125-1","GREM1"
"s_008um_00164_00131-1","GREM1"
"s_008um_00301_00424-1","GREM1"
"s_008um_00136_00353-1","GREM1"
"s_008um_00425_00332-1","GREM1"
"s_008um_00384_00121-1","GREM1"
"s_008um_00081_00233-1","GREM1"
"s_008um_00320_00422-1","GREM1"
"s_008um_00213_00327-1","GREM1"
"s_008um_00423_00173-1","GREM1"
"s_008um_00047_00276-1","GREM1"
"s_008um_00138_00423-1","GREM1"
"s_008um_00120_00258-1","GREM1"
"s_008um_00168_00355-1","GREM1"
"s_008um_00173_00153-1","GREM1"
"s_008um_00227_00352-1","GREM1"
"s_008um_00202_00424-1","GREM1"
"s_008um_00365_00341-1","GREM1"
"s_008um_00251_00390-1","GREM1"
"s_008um_00100_00480-1","GREM1"
"s_008um_00238_00063-1","GREM1"
"s_008um_00414_00353-1","GREM1"
"s_008um_00269_00285-1","GREM1"
"s_008um_00456_00481-1","GREM1"
"s_008um_00114_00477-1","GREM1"
"s_008um_00272_00077-1","GREM1"
"s_008um_00293_00404-1","GREM1"
"s_008um_00299_00410-1","GREM1"
"s_008um_00124_00282-1","GREM1"
"s_008um_00421_00217-1","GREM1"
"s_008um_00341_00466-1","GREM1"
"s_008um_00403_00204-1","GREM1"
"s_008um_00319_00425-1","GREM1"
"s_008um_00417_00184-1","GREM1"
"s_008um_00507_00240-1","GREM1"
"s_008um_00094_00476-1","GREM1"
"s_008um_00755_00506-1","GREM1"
"s_008um_00453_00481-1","GREM1"
"s_008um_00142_00133-1","GREM1"
"s_008um_00391_00438-1","GREM1"
"s_008um_00173_00228-1","GREM1"
"s_008um_00417_00424-1","GREM1"
"s_008um_00137_00403-1","GREM1"
"s_008um_00200_00069-1","GREM1"
"s_008um_00148_00154-1","GREM1"
"s_008um_00238_00413-1","GREM1"
"s_008um_00196_00410-1","GREM1"
"s_008um_00106_00353-1","GREM1"
"s_008um_00412_00148-1","GREM1"
"s_008um_00345_00380-1","GREM1"
"s_008um_00159_00070-1","GREM1"
"s_008um_00337_00335-1","GREM1"
"s_008um_00043_00486-1","GREM1"
"s_008um_00273_00408-1","GREM1"
"s_008um_00392_00219-1","GREM1"
"s_008um_00419_00305-1","GREM1"
"s_008um_00214_00418-1","GREM1"
"s_008um_00202_00113-1","GREM1"
"s_008um_00093_00474-1","GREM1"
"s_008um_00175_00268-1","GREM1"
"s_008um_00357_00388-1","GREM1"
"s_008um_00439_00333-1","GREM1"
"s_008um_00199_00090-1","GREM1"
"s_008um_00441_00245-1","GREM1"
"s_008um_00343_00090-1","GREM1"
"s_008um_00222_00444-1","GREM1"
"s_008um_00329_00386-1","GREM1"
"s_008um_00178_00399-1","GREM1"
"s_008um_00259_00140-1","GREM1"
"s_008um_00358_00318-1","GREM1"
"s_008um_00350_00300-1","GREM1"
"s_008um_00191_00095-1","GREM1"
"s_008um_00305_00389-1","GREM1"
"s_008um_00418_00146-1","GREM1"
"s_008um_00011_00485-1","GREM1"
"s_008um_00335_00381-1","GREM1"
"s_008um_00164_00188-1","GREM1"
"s_008um_00163_00310-1","GREM1"
"s_008um_00049_00297-1","GREM1"
"s_008um_00198_00415-1","GREM1"
"s_008um_00339_00400-1","GREM1"
"s_008um_00352_00142-1","GREM1"
"s_008um_00428_00245-1","GREM1"
"s_008um_00389_00781-1","GREM1"
"s_008um_00102_00253-1","GREM1"
"s_008um_00359_00407-1","GREM1"
"s_008um_00339_00460-1","GREM1"
"s_008um_00081_00107-1","GREM1"
"s_008um_00365_00121-1","GREM1"
"s_008um_00314_00161-1","GREM1"
"s_008um_00205_00453-1","GREM1"
"s_008um_00280_00442-1","GREM1"
"s_008um_00407_00454-1","GREM1"
"s_008um_00064_00188-1","GREM1"
"s_008um_00072_00482-1","GREM1"
"s_008um_00403_00321-1","GREM1"
"s_008um_00441_00162-1","GREM1"
"s_008um_00355_00284-1","GREM1"
"s_008um_00233_00403-1","GREM1"
"s_008um_00403_00305-1","GREM1"
"s_008um_00428_00302-1","GREM1"
"s_008um_00288_00358-1","GREM1"
"s_008um_00146_00356-1","GREM1"
"s_008um_00140_00164-1","GREM1"
"s_008um_00422_00140-1","GREM1"
"s_008um_00414_00352-1","GREM1"
"s_008um_00445_00277-1","GREM1"
"s_008um_00239_00412-1","GREM1"
"s_008um_00390_00126-1","GREM1"
"s_008um_00169_00414-1","GREM1"
"s_008um_00322_00401-1","GREM1"
"s_008um_00394_00411-1","GREM1"
"s_008um_00193_00392-1","GREM1"
"s_008um_00328_00409-1","GREM1"
"s_008um_00185_00294-1","GREM1"
"s_008um_00339_00464-1","GREM1"
"s_008um_00243_00390-1","GREM1"
"s_008um_00428_00531-1","GREM1"
"s_008um_00166_00259-1","GREM1"
"s_008um_00301_00452-1","GREM1"
"s_008um_00165_00174-1","GREM1"
"s_008um_00040_00485-1","GREM1"
"s_008um_00034_00438-1","GREM1"
"s_008um_00379_00280-1","GREM1"
"s_008um_00034_00301-1","GREM1"
"s_008um_00114_00069-1","GREM1"
"s_008um_00339_00458-1","GREM1"
"s_008um_00363_00430-1","GREM1"
"s_008um_00264_00059-1","GREM1"
"s_008um_00166_00359-1","GREM1"
"s_008um_00387_00308-1","GREM1"
"s_008um_00423_00312-1","GREM1"
"s_008um_00244_00365-1","GREM1"
"s_008um_00104_00751-1","GREM1"
"s_008um_00449_00145-1","GREM1"
"s_008um_00437_00536-1","GREM1"
"s_008um_00219_00306-1","GREM1"
"s_008um_00409_00434-1","GREM1"
"s_008um_00081_00479-1","GREM1"
"s_008um_00095_00480-1","GREM1"
"s_008um_00282_00152-1","GREM1"
"s_008um_00386_00415-1","GREM1"
"s_008um_00502_00237-1","GREM1"
"s_008um_00163_00456-1","GREM1"
"s_008um_00414_00474-1","GREM1"
"s_008um_00548_00588-1","GREM1"
"s_008um_00261_00386-1","GREM1"
"s_008um_00244_00361-1","GREM1"
"s_008um_00390_00087-1","GREM1"
"s_008um_00176_00080-1","GREM1"
"s_008um_00153_00460-1","GREM1"
"s_008um_00318_00376-1","GREM1"
"s_008um_00167_00258-1","GREM1"
"s_008um_00011_00122-1","GREM1"
"s_008um_00154_00469-1","GREM1"
"s_008um_00195_00118-1","GREM1"
"s_008um_00336_00390-1","GREM1"
"s_008um_00106_00303-1","GREM1"
"s_008um_00084_00430-1","GREM1"
"s_008um_00343_00465-1","GREM1"
"s_008um_00261_00444-1","GREM1"
"s_008um_00198_00322-1","GREM1"
"s_008um_00446_00193-1","GREM1"
"s_008um_00365_00124-1","GREM1"
"s_008um_00404_00247-1","GREM1"
"s_008um_00167_00253-1","GREM1"
"s_008um_00450_00484-1","GREM1"
"s_008um_00298_00018-1","GREM1"
"s_008um_00241_00403-1","GREM1"
"s_008um_00294_00419-1","GREM1"
"s_008um_00270_00837-1","GREM1"
"s_008um_00417_00474-1","GREM1"
"s_008um_00267_00454-1","GREM1"
"s_008um_00273_00456-1","GREM1"
"s_008um_00034_00484-1","GREM1"
"s_008um_00531_00109-1","GREM1"
"s_008um_00124_00473-1","GREM1"
"s_008um_00036_00828-1","GREM1"
"s_008um_00431_00237-1","GREM1"
"s_008um_00303_00459-1","GREM1"
"s_008um_00412_00440-1","GREM1"
"s_008um_00252_00448-1","GREM1"
"s_008um_00406_00153-1","GREM1"
"s_008um_00082_00224-1","GREM1"
"s_008um_00206_00304-1","GREM1"
"s_008um_00514_00504-1","GREM1"
"s_008um_00339_00353-1","GREM1"
"s_008um_00385_00136-1","GREM1"
"s_008um_00275_00407-1","GREM1"
"s_008um_00339_00417-1","GREM1"
"s_008um_00392_00216-1","GREM1"
"s_008um_00228_00063-1","GREM1"
"s_008um_00169_00289-1","GREM1"
"s_008um_00255_00403-1","GREM1"
"s_008um_00348_00428-1","GREM1"
"s_008um_00269_00143-1","GREM1"
"s_008um_00178_00356-1","GREM1"
"s_008um_00412_00334-1","GREM1"
"s_008um_00142_00309-1","GREM1"
"s_008um_00225_00384-1","GREM1"
"s_008um_00582_00178-1","GREM1"
"s_008um_00170_00161-1","GREM1"
