"Barcode","Genes"
"s_008um_00191_00177-1","HTRA3"
"s_008um_00298_00793-1","HTRA3"
"s_008um_00180_00113-1","HTRA3"
"s_008um_00708_00703-1","HTRA3"
"s_008um_00428_00402-1","HTRA3"
"s_008um_00176_00225-1","HTRA3"
"s_008um_00318_00269-1","HTRA3"
"s_008um_00270_00349-1","HTRA3"
"s_008um_00620_00629-1","HTRA3"
"s_008um_00329_00690-1","HTRA3"
"s_008um_00461_00093-1","HTRA3"
"s_008um_00297_00080-1","HTRA3"
"s_008um_00402_00161-1","HTRA3"
"s_008um_00242_00110-1","HTRA3"
"s_008um_00643_00541-1","HTRA3"
"s_008um_00245_00093-1","HTRA3"
"s_008um_00573_00173-1","HTRA3"
"s_008um_00260_00085-1","HTRA3"
"s_008um_00346_00069-1","HTRA3"
"s_008um_00185_00396-1","HTRA3"
"s_008um_00225_00314-1","HTRA3"
"s_008um_00014_00363-1","HTRA3"
"s_008um_00348_00225-1","HTRA3"
"s_008um_00295_00079-1","HTRA3"
"s_008um_00239_00089-1","HTRA3"
"s_008um_00394_00756-1","HTRA3"
"s_008um_00619_00758-1","HTRA3"
"s_008um_00239_00136-1","HTRA3"
"s_008um_00174_00039-1","HTRA3"
"s_008um_00710_00697-1","HTRA3"
"s_008um_00270_00393-1","HTRA3"
"s_008um_00231_00664-1","HTRA3"
"s_008um_00460_00144-1","HTRA3"
"s_008um_00406_00183-1","HTRA3"
"s_008um_00375_00747-1","HTRA3"
"s_008um_00235_00106-1","HTRA3"
"s_008um_00648_00570-1","HTRA3"
"s_008um_00387_00432-1","HTRA3"
"s_008um_00499_00037-1","HTRA3"
"s_008um_00308_00369-1","HTRA3"
"s_008um_00373_00221-1","HTRA3"
"s_008um_00342_00327-1","HTRA3"
"s_008um_00444_00453-1","HTRA3"
"s_008um_00301_00793-1","HTRA3"
"s_008um_00231_00638-1","HTRA3"
"s_008um_00176_00231-1","HTRA3"
"s_008um_00335_00701-1","HTRA3"
"s_008um_00374_00249-1","HTRA3"
"s_008um_00004_00492-1","HTRA3"
"s_008um_00083_00388-1","HTRA3"
"s_008um_00455_00482-1","HTRA3"
"s_008um_00215_00445-1","HTRA3"
"s_008um_00529_00245-1","HTRA3"
"s_008um_00448_00598-1","HTRA3"
"s_008um_00495_00422-1","HTRA3"
"s_008um_00242_00138-1","HTRA3"
"s_008um_00699_00729-1","HTRA3"
"s_008um_00399_00244-1","HTRA3"
